File,Function Name,Line Start,Line End,Function Type
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_63a.cpp,bad,34,41,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_63a.cpp,goodB2G,62,69,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_63a.cpp,goodG2B,50,57,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_63a.cpp,good,71,75,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_63b.cpp,goodB2GSink,75,88,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_63b.cpp,badSink,31,48,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_63b.cpp,goodG2BSink,55,72,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_64a.cpp,bad,34,41,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_64a.cpp,goodB2G,62,69,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_64a.cpp,goodG2B,50,57,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_64a.cpp,good,71,75,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_64b.cpp,goodB2GSink,81,97,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_64b.cpp,badSink,31,51,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_64b.cpp,goodG2BSink,58,78,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_65a.cpp,bad,34,44,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_65a.cpp,goodB2G,66,74,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_65a.cpp,goodG2B,53,61,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_65a.cpp,good,76,80,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_65b.cpp,goodB2GSink,73,85,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_65b.cpp,badSink,31,47,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_65b.cpp,goodG2BSink,54,70,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_66a.cpp,bad,34,44,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_66a.cpp,goodB2G,67,76,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_66a.cpp,goodG2B,53,62,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_66a.cpp,good,78,82,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_66b.cpp,goodB2GSink,76,89,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_66b.cpp,badSink,31,49,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_66b.cpp,goodG2BSink,56,73,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_67a.cpp,bad,39,48,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_67a.cpp,~_structType,29,29,OTHER
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_67a.cpp,goodB2G,71,80,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_67a.cpp,goodG2B,57,66,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_67a.cpp,good,82,86,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_67b.cpp,goodB2GSink,80,93,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_67b.cpp,badSink,36,53,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_67b.cpp,goodG2BSink,60,77,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_68a.cpp,bad,38,46,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_68a.cpp,goodB2G,68,76,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_68a.cpp,goodG2B,57,65,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_68a.cpp,good,78,82,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_68b.cpp,goodB2GSink,79,92,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_68b.cpp,badSink,35,52,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_68b.cpp,goodG2BSink,59,76,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_72a.cpp,bad,37,49,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_72a.cpp,goodB2G,75,86,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_72a.cpp,goodG2B,58,70,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_72a.cpp,good,88,92,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_72b.cpp,goodB2GSink,79,92,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_72b.cpp,badSink,34,52,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_72b.cpp,goodG2BSink,59,76,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_73a.cpp,bad,36,48,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_73a.cpp,goodB2G,74,85,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_73a.cpp,goodG2B,57,69,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_73a.cpp,good,87,91,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_73b.cpp,goodB2GSink,78,91,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_73b.cpp,badSink,33,51,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_73b.cpp,goodG2BSink,58,75,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_74a.cpp,bad,37,49,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_74a.cpp,goodB2G,75,86,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_74a.cpp,goodG2B,58,70,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_74a.cpp,good,88,92,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_74b.cpp,goodB2GSink,79,92,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_74b.cpp,badSink,34,52,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_74b.cpp,goodG2BSink,59,76,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_81.h,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_81_bad,38,38,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_81.h,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_81_base,29,29,OTHER
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_81.h,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_81_goodB2G,54,54,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_81.h,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_81_goodG2B,48,48,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_81_bad.cpp,action,25,41,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_81_goodB2G.cpp,action,25,37,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_81_goodG2B.cpp,action,25,41,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_81a.cpp,bad,26,34,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_81a.cpp,goodB2G,52,60,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_81a.cpp,goodG2B,41,49,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_81a.cpp,good,62,66,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_82.h,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_82_bad,38,38,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_82.h,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_82_base,29,29,OTHER
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_82.h,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_82_goodB2G,54,54,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_82.h,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_82_goodG2B,48,48,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_82_bad.cpp,action,25,41,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_82_goodB2G.cpp,action,25,37,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_82_goodG2B.cpp,action,25,41,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_82a.cpp,bad,26,35,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_82a.cpp,goodB2G,54,63,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_82a.cpp,goodG2B,42,51,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_82a.cpp,good,65,69,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83_bad.cpp,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83_bad,24,30,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83_bad.cpp,~CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83_bad,32,48,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83_goodB2G.cpp,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83_goodB2G,24,30,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83_goodB2G.cpp,~CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83_goodB2G,32,44,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83_goodG2B.cpp,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83_goodG2B,24,30,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83_goodG2B.cpp,~CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83_goodG2B,32,48,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83a.cpp,bad,26,30,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83a.cpp,goodB2G,44,48,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83a.cpp,goodG2B,37,41,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_83a.cpp,good,50,54,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_84_bad.cpp,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_84_bad,24,30,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_84_bad.cpp,~CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_84_bad,32,48,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_84_goodB2G.cpp,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_84_goodB2G,24,30,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_84_goodB2G.cpp,~CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_84_goodB2G,32,44,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_84_goodG2B.cpp,CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_84_goodG2B,24,30,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_84_goodG2B.cpp,~CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_84_goodG2B,32,48,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_84a.cpp,bad,26,31,BAD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_84a.cpp,goodB2G,46,51,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_84a.cpp,goodG2B,38,43,GOOD
CWE672_Operation_on_Resource_After_Expiration_or_Release/CWE672_Operation_on_Resource_After_Expiration_or_Release__list_int_84a.cpp,good,53,57,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_01.cpp,bad,29,39,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_01.cpp,good1,45,55,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_01.cpp,good,57,60,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_02.cpp,bad,29,42,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_02.cpp,good2,70,83,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_02.cpp,good1,49,67,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_02.cpp,good,85,89,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_03.cpp,bad,29,42,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_03.cpp,good2,70,83,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_03.cpp,good1,49,67,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_03.cpp,good,85,89,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_04.cpp,bad,35,48,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_04.cpp,good2,76,89,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_04.cpp,good1,55,73,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_04.cpp,good,91,95,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_05.cpp,bad,35,48,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_05.cpp,good2,76,89,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_05.cpp,good1,55,73,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_05.cpp,good,91,95,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_06.cpp,bad,34,47,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_06.cpp,good2,75,88,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_06.cpp,good1,54,72,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_06.cpp,good,90,94,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_07.cpp,bad,34,47,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_07.cpp,good2,75,88,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_07.cpp,good1,54,72,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_07.cpp,good,90,94,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_08.cpp,staticReturnsFalse,32,35,OTHER
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_08.cpp,bad,42,55,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_08.cpp,good2,83,96,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_08.cpp,staticReturnsTrue,27,30,OTHER
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_08.cpp,good1,62,80,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_08.cpp,good,98,102,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_09.cpp,bad,29,42,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_09.cpp,good2,70,83,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_09.cpp,good1,49,67,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_09.cpp,good,85,89,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_10.cpp,bad,29,42,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_10.cpp,good2,70,83,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_10.cpp,good1,49,67,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_10.cpp,good,85,89,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_11.cpp,bad,29,42,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_11.cpp,good2,70,83,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_11.cpp,good1,49,67,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_11.cpp,good,85,89,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_12.cpp,bad,29,53,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_12.cpp,good1,60,84,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_12.cpp,good,86,89,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_13.cpp,bad,29,42,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_13.cpp,good2,70,83,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_13.cpp,good1,49,67,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_13.cpp,good,85,89,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_14.cpp,bad,29,42,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_14.cpp,good2,70,83,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_14.cpp,good1,49,67,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_14.cpp,good,85,89,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_15.cpp,bad,29,48,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_15.cpp,good2,77,96,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_15.cpp,good1,55,74,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_15.cpp,good,98,102,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_16.cpp,bad,29,43,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_16.cpp,good1,50,64,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_16.cpp,good,66,69,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_17.cpp,bad,29,43,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_17.cpp,good1,50,64,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_17.cpp,good,66,69,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_18.cpp,bad,29,41,BAD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_18.cpp,good1,48,60,GOOD
CWE676_Use_of_Potentially_Dangerous_Function/CWE676_Use_of_Potentially_Dangerous_Function__basic_18.cpp,good,62,65,GOOD
CWE685_Function_Call_With_Incorrect_Number_of_Arguments/CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_01.c,CWE685_Function_Call_With_Incorrect_Number_of_Arguments__basic_01_bad,23,31,BAD
