File,Function Name,Line Start,Line End,Function Type
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_snprintf_14.c,CWE252_Unchecked_Return_Value__wchar_t_snprintf_14_good,94,98,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_snprintf_14.c,CWE252_Unchecked_Return_Value__wchar_t_snprintf_14_bad,32,45,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_snprintf_14.c,good2,76,92,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_snprintf_14.c,good1,52,73,GOOD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__five_14.c,CWE398_Poor_Code_Quality__five_14_bad,20,28,BAD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__five_14.c,CWE398_Poor_Code_Quality__five_14_good,59,63,GOOD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__five_14.c,good2,50,57,GOOD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__five_14.c,good1,35,47,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_array_char_64a.cpp,bad,30,41,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_array_char_64a.cpp,goodB2G,65,76,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_array_char_64a.cpp,goodG2B,50,60,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_array_char_64a.cpp,good,78,82,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_84_bad.cpp,CWE563_Unused_Variable__unused_uninit_variable_int64_t_84_bad,23,28,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_84_bad.cpp,~CWE563_Unused_Variable__unused_uninit_variable_int64_t_84_bad,30,35,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__class_72a.cpp,bad,31,42,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__class_72a.cpp,goodB2G,72,82,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__class_72a.cpp,goodG2B,51,67,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__class_72a.cpp,good,84,88,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_61b.c,CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_61b_badSource,32,37,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_61b.c,CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_61b_goodB2GSource,44,49,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int64_t_84a.cpp,bad,26,31,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int64_t_84a.cpp,goodB2G,46,51,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int64_t_84a.cpp,goodG2B,38,43,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int64_t_84a.cpp,good,53,57,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_62a.cpp,bad,29,40,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_62a.cpp,goodB2G,49,60,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_62a.cpp,good,62,65,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_rename_10.c,CWE252_Unchecked_Return_Value__wchar_t_rename_10_good,77,81,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_rename_10.c,CWE252_Unchecked_Return_Value__wchar_t_rename_10_bad,33,40,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_rename_10.c,good2,65,75,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_rename_10.c,good1,47,62,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_61a.c,CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_61_good,68,71,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_61a.c,goodB2G,55,66,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_61a.c,CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_61_bad,35,46,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_17.c,CWE563_Unused_Variable__unused_value_long_17_bad,24,39,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_17.c,CWE563_Unused_Variable__unused_value_long_17_good,81,85,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_17.c,goodB2G,46,60,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_17.c,goodG2B,63,79,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_08.c,goodB2G1,58,78,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_08.c,staticReturnsFalse,29,32,OTHER
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_08.c,CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_08_good,98,102,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_08.c,staticReturnsTrue,24,27,OTHER
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_08.c,CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_08_bad,36,51,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_08.c,goodB2G2,81,96,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__char_82a.cpp,bad,26,34,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__char_82a.cpp,goodB2G,52,60,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__char_82a.cpp,goodG2B,41,49,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__char_82a.cpp,good,62,66,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int64_t_74b.cpp,goodB2GSink,53,58,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int64_t_74b.cpp,badSink,30,37,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int64_t_74b.cpp,goodG2BSink,44,50,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_72b.cpp,goodB2GSink,51,63,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_72b.cpp,badSink,30,36,BAD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__int64_t_72b.cpp,goodG2BSink,43,48,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_malloc_use_05.c,CWE758_Undefined_Behavior__wchar_t_pointer_malloc_use_05_good,86,90,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_malloc_use_05.c,CWE758_Undefined_Behavior__wchar_t_pointer_malloc_use_05_bad,26,37,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_malloc_use_05.c,good2,68,84,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_malloc_use_05.c,good1,44,65,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_01.c,good1,33,45,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_01.c,CWE758_Undefined_Behavior__int_alloca_use_01_good,47,50,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_01.c,CWE758_Undefined_Behavior__int_alloca_use_01_bad,20,27,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int64_t_15.c,goodG2B2,185,220,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int64_t_15.c,CWE416_Use_After_Free__malloc_free_int64_t_15_good,222,228,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int64_t_15.c,goodB2G1,67,104,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int64_t_15.c,CWE416_Use_After_Free__malloc_free_int64_t_15_bad,24,60,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int64_t_15.c,goodB2G2,107,144,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int64_t_15.c,goodG2B1,147,182,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_class_member_value_01_good1.cpp,GoodClass,16,19,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_class_member_value_01_good1.cpp,printMembers,21,25,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_class_member_value_01_good1.cpp,good1,31,35,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_class_member_value_01_good1.cpp,good,37,40,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_51a.c,CWE476_NULL_Pointer_Dereference__wchar_t_51_good,61,65,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_51a.c,goodB2G,53,59,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_51a.c,goodG2B,42,48,GOOD
CWE476_NULL_Pointer_Dereference/CWE476_NULL_Pointer_Dereference__wchar_t_51a.c,CWE476_NULL_Pointer_Dereference__wchar_t_51_bad,27,33,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__fopen_w32_close_04.c,goodB2G1,49,69,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__fopen_w32_close_04.c,CWE404_Improper_Resource_Shutdown__fopen_w32_close_04_bad,27,42,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__fopen_w32_close_04.c,CWE404_Improper_Resource_Shutdown__fopen_w32_close_04_good,89,93,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__fopen_w32_close_04.c,goodB2G2,72,87,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_07.c,goodB2G1,54,74,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_07.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_07_bad,35,47,BAD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_07.c,goodB2G2,77,92,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_07.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_07_good,94,98,GOOD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__five_15.c,CWE398_Poor_Code_Quality__five_15_good,72,76,GOOD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__five_15.c,CWE398_Poor_Code_Quality__five_15_bad,20,34,BAD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__five_15.c,good2,57,70,GOOD
CWE398_Poor_Code_Quality/CWE398_Poor_Code_Quality__five_15.c,good1,41,54,GOOD
CWE665_Improper_Initialization/CWE665_Improper_Initialization__wchar_t_cat_65b.c,CWE665_Improper_Initialization__wchar_t_cat_65b_badSink,23,33,BAD
CWE665_Improper_Initialization/CWE665_Improper_Initialization__wchar_t_cat_65b.c,CWE665_Improper_Initialization__wchar_t_cat_65b_goodG2BSink,40,50,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_01.c,CWE563_Unused_Variable__unused_uninit_variable_int64_t_01_good,48,51,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_01.c,CWE563_Unused_Variable__unused_uninit_variable_int64_t_01_bad,23,31,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_01.c,goodB2G,38,46,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_snprintf_15.c,CWE252_Unchecked_Return_Value__wchar_t_snprintf_15_bad,32,51,BAD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_snprintf_15.c,CWE252_Unchecked_Return_Value__wchar_t_snprintf_15_good,107,111,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_snprintf_15.c,good2,83,105,GOOD
CWE252_Unchecked_Return_Value/CWE252_Unchecked_Return_Value__wchar_t_snprintf_15.c,good1,58,80,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__long_alloca_use_18.c,CWE758_Undefined_Behavior__long_alloca_use_18_bad,20,29,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__long_alloca_use_18.c,good1,36,50,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__long_alloca_use_18.c,CWE758_Undefined_Behavior__long_alloca_use_18_good,52,55,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__class_pointer_new_use_17.cpp,bad,23,36,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__class_pointer_new_use_17.cpp,good1,43,64,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__class_pointer_new_use_17.cpp,good,66,69,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_new_use_07.cpp,bad,28,39,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_new_use_07.cpp,good2,70,86,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_new_use_07.cpp,good1,46,67,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_new_use_07.cpp,good,88,92,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_16.c,CWE563_Unused_Variable__unused_value_long_16_bad,24,40,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_16.c,CWE563_Unused_Variable__unused_value_long_16_good,84,88,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_16.c,goodB2G,47,62,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_long_16.c,goodG2B,65,82,GOOD
CWE665_Improper_Initialization/CWE665_Improper_Initialization__wchar_t_cat_65a.c,CWE665_Improper_Initialization__wchar_t_cat_65_bad,26,37,BAD
CWE665_Improper_Initialization/CWE665_Improper_Initialization__wchar_t_cat_65a.c,goodG2B,46,55,GOOD
CWE665_Improper_Initialization/CWE665_Improper_Initialization__wchar_t_cat_65a.c,CWE665_Improper_Initialization__wchar_t_cat_65_good,57,60,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_pointer_new_use_04.cpp,bad,29,40,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_pointer_new_use_04.cpp,good2,73,91,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_pointer_new_use_04.cpp,good1,47,70,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_pointer_new_use_04.cpp,good,93,97,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_new_use_05.cpp,bad,29,41,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_new_use_05.cpp,good2,76,96,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_new_use_05.cpp,good1,48,73,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__struct_pointer_new_use_05.cpp,good,98,102,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_07.c,goodB2G1,50,70,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_07.c,CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_07_bad,28,43,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_07.c,CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_07_good,90,94,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__freopen_w32CloseHandle_07.c,goodB2G2,73,88,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_33.cpp,bad,35,51,BAD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_33.cpp,goodB2G,58,74,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_w32CloseHandle_33.cpp,good,76,79,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int64_t_14.c,goodG2B2,147,170,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int64_t_14.c,goodB2G1,55,85,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int64_t_14.c,CWE416_Use_After_Free__malloc_free_int64_t_14_bad,24,48,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int64_t_14.c,CWE416_Use_After_Free__malloc_free_int64_t_14_good,172,178,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int64_t_14.c,goodB2G2,88,113,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__malloc_free_int64_t_14.c,goodG2B1,116,144,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_malloc_use_06.c,CWE758_Undefined_Behavior__wchar_t_pointer_malloc_use_06_bad,25,36,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_malloc_use_06.c,good2,67,83,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_malloc_use_06.c,good1,43,64,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__wchar_t_pointer_malloc_use_06.c,CWE758_Undefined_Behavior__wchar_t_pointer_malloc_use_06_good,85,89,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_02.c,CWE758_Undefined_Behavior__int_alloca_use_02_good,77,81,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_02.c,CWE758_Undefined_Behavior__int_alloca_use_02_bad,20,30,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_02.c,good2,60,75,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_02.c,good1,37,57,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_wchar_t_81a.cpp,bad,25,32,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_wchar_t_81a.cpp,goodB2G,39,46,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_init_variable_wchar_t_81a.cpp,good,48,51,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_08.c,staticReturnsFalse,26,29,OTHER
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_08.c,CWE758_Undefined_Behavior__int_alloca_use_08_bad,33,43,BAD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_08.c,good2,73,88,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_08.c,staticReturnsTrue,21,24,OTHER
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_08.c,good1,50,70,GOOD
CWE758_Undefined_Behavior/CWE758_Undefined_Behavior__int_alloca_use_08.c,CWE758_Undefined_Behavior__int_alloca_use_08_good,90,94,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_08.c,goodB2G1,62,82,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_08.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_08_good,102,106,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_08.c,staticReturnsFalse,36,39,OTHER
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_08.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_08_bad,43,55,BAD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_08.c,staticReturnsTrue,31,34,OTHER
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__open_no_close_08.c,goodB2G2,85,100,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_fclose_62b.cpp,goodB2GSource,44,48,GOOD
CWE404_Improper_Resource_Shutdown/CWE404_Improper_Resource_Shutdown__open_fclose_62b.cpp,badSource,33,37,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_03.c,goodG2B2,111,128,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_03.c,goodB2G1,47,66,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_03.c,CWE563_Unused_Variable__unused_value_struct_03_bad,24,40,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_03.c,CWE563_Unused_Variable__unused_value_struct_03_good,130,136,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_03.c,goodB2G2,69,83,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_struct_03.c,goodG2B1,86,108,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int_74a.cpp,bad,33,44,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int_74a.cpp,goodB2G,70,80,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int_74a.cpp,goodG2B,53,65,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_value_int_74a.cpp,good,82,86,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_class_01.cpp,bad,27,40,BAD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_class_01.cpp,goodB2G,62,76,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_class_01.cpp,goodG2B,47,59,GOOD
CWE416_Use_After_Free/CWE416_Use_After_Free__new_delete_class_01.cpp,good,78,82,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_72a.cpp,bad,32,43,BAD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_72a.cpp,goodB2G,52,62,GOOD
CWE563_Unused_Variable/CWE563_Unused_Variable__unused_uninit_variable_int64_t_72a.cpp,good,64,67,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__w32CreateFile_no_close_52a.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__w32CreateFile_no_close_52_bad,26,40,BAD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__w32CreateFile_no_close_52a.c,goodB2G,50,64,GOOD
CWE775_Missing_Release_of_File_Descriptor_or_Handle/CWE775_Missing_Release_of_File_Descriptor_or_Handle__w32CreateFile_no_close_52a.c,CWE775_Missing_Release_of_File_Descriptor_or_Handle__w32CreateFile_no_close_52_good,66,69,GOOD
